shipment_id,company_id,commodity,weight_kg,declared_value_usd,physical_value_usd,igm_quantity,bol_quantity,invoice_quantity,igm_value,bol_value,invoice_value,actual_origin_country,declared_origin_country,route,route_risk_score,account_age_days,company_trust_score,kyc_verified,submission_hour,burst_count,linked_company_id,shared_director_flag,pickup_attempts,driver_verified,risk_score,is_anomalous,fraud_type,temperature_celsius,volume_cbm
SHP0000552,COMP00083,machinery,14136,1021508.18,1007885.11,14203.36,14039.7,14400.64,1038454.97,1014703.92,1006028.47,Dubai,Dubai,Dubai → India,35,1683,66,1,10,1,,0,1,1,18,0,normal,,
SHP0000665,COMP00054,electronics,364,131377.83,128859.28,377.66,360.92,360.46,125284.62,132049.71,134119.43,Mumbai,Mumbai,Mumbai → Singapore,30,650,41,0,22,10,,0,2,1,59,1,behavioral_anomaly,,
SHP0000666,COMP00007,chemicals,6265,659767.68,1147716.69,6449.86,6065.3,6397.82,652177.63,653321.4,678458.24,Antwerp,Antwerp,Antwerp → India,27,164,23,0,9,4,,0,3,1,59,1,undervaluation,,
SHP0000826,COMP00005,machinery,3695,596513.08,653608.73,3866.98,3664.06,3608.35,584737.44,582720.58,598436.58,Hong Kong,Hong Kong,Hong Kong → India,41,201,66,1,1,12,,0,2,1,57,1,behavioral_anomaly,,
SHP0000975,COMP00140,textiles,4685,182290.96,110446.94,2917.39,5538.77,3953.04,148545.61,286168.55,233037.19,Singapore,Belgium,Singapore → India,52,2790,79,1,2,27,COMP00023,1,6,0,77,1,overvaluation,,
SHP0000204,COMP00075,electronics,3350,185826.33,189060.08,3289.95,3353.27,3321.54,184390.09,185279.85,186727.9,Shanghai,Shanghai,Shanghai → India,20,2417,91,1,12,1,,0,1,1,18,0,normal,,
SHP0000621,COMP00090,gold,53,2309571.53,2495222.33,52.46,51.65,52.73,2268123.07,2366021.9,2418403.14,Hong Kong,Hong Kong,Hong Kong → India,43,369,64,1,4,12,,0,2,1,46,1,behavioral_anomaly,,
SHP0000696,COMP00139,electronics,1293,110176.46,91212.23,1290.85,1262.42,1274.44,106461.05,110056.74,113413.92,Bangkok,Bangkok,Bangkok → India,37,438,49,0,12,5,,0,2,1,60,1,overvaluation,,
SHP0000360,COMP00086,chemicals,1649,98172.04,93265.67,1676.37,1660.34,1664.98,96867.59,97426.65,96474.08,Antwerp,Antwerp,Antwerp → India,18,311,70,1,15,1,,0,1,1,5,0,normal,,
SHP0000125,COMP00018,machinery,1145,253921.56,249207.51,1143.68,1152.37,1143.13,252477.24,253892.17,257255.54,Rotterdam,Rotterdam,Rotterdam → India,15,726,53,1,12,2,,0,1,1,20,0,normal,,
SHP0000422,COMP00023,machinery,13747,2058318.48,2021473.97,13761.35,13798.63,13622.44,2077787.96,2039861.84,2021210.66,Antwerp,Antwerp,Antwerp → India,18,2768,92,1,13,1,,0,1,1,11,0,normal,,
SHP0000021,COMP00083,machinery,13850,699452.99,669919.66,13574.3,13979.55,13575.91,688348.3,696859.37,708054.31,Rotterdam,Rotterdam,Rotterdam → India,15,1683,66,1,17,1,,0,1,1,14,0,normal,,
SHP0000353,COMP00070,textiles,11798,522497.34,505195.28,11587.35,11849.31,11786.43,529793.45,521278.85,515564.4,Istanbul,Istanbul,Istanbul → India,40,1921,88,0,16,1,,0,1,1,5,0,normal,,
SHP0000997,COMP00009,chemicals,9801,4724321.36,1927921.63,6529.35,12793.59,9927.37,3852618.04,6598388.92,3729473.46,Dubai,Dubai,Dubai → India,69,519,46,0,1,15,COMP00008,1,3,1,75,1,overvaluation,,
SHP0000571,COMP00121,machinery,2225,113804.98,115947.01,2250.37,2238.14,2192.56,113566.31,114554.79,112906.74,Rotterdam,Rotterdam,Rotterdam → India,15,187,54,1,13,1,,0,1,1,26,0,normal,,
SHP0000574,COMP00119,textiles,2931,136151.76,141249.51,2939.33,2902.22,2902.61,135644.31,136043.01,135049.9,Antwerp,Antwerp,Antwerp → India,18,3571,81,0,9,1,,0,1,1,28,0,normal,,
SHP0000369,COMP00104,chemicals,2355,169593.76,167508.67,2344.95,2357.1,2322.96,170891.13,168466.19,168306.94,Singapore,Singapore,Singapore → India,25,636,52,1,14,2,,0,1,1,26,0,normal,,
SHP0000370,COMP00078,electronics,3020,1028281.19,992885.0,3025.68,2995.08,3005.19,1024724.02,1018817.13,1018985.04,Bangkok,Bangkok,Bangkok → India,28,255,53,1,17,3,,0,1,1,5,0,normal,,
SHP0000267,COMP00125,textiles,12891,605802.61,591596.32,12948.48,12937.02,12796.92,614238.03,611220.44,615128.46,Rotterdam,Rotterdam,Rotterdam → India,15,194,76,0,15,2,,0,1,1,21,0,normal,,
SHP0000343,COMP00023,electronics,1614,144460.6,139719.83,1615.17,1604.77,1600.01,143884.57,145361.65,141651.49,Istanbul,Istanbul,Istanbul → India,40,2768,92,1,15,1,,0,1,1,17,0,normal,,
SHP0000763,COMP00059,machinery,8501,1807207.91,2310474.72,8906.81,8793.08,8227.48,1880328.49,1778413.09,1784999.49,Antwerp,Antwerp,Antwerp → India,23,448,69,0,17,5,,0,3,1,63,1,undervaluation,,
SHP0000461,COMP00090,textiles,10230,269601.53,278122.47,10202.2,10290.64,10269.04,273770.6,269121.33,270726.36,Istanbul,Istanbul,Istanbul → India,40,369,64,1,15,2,,0,1,1,22,0,normal,,
SHP0000099,COMP00015,textiles,18140,534780.73,542057.53,17937.6,18313.56,18320.09,536017.43,531364.49,525237.21,Mumbai,Mumbai,Mumbai → Singapore,20,2252,94,1,12,2,,0,1,1,15,0,normal,,
SHP0000645,COMP00079,gold,76,3431697.39,3695887.81,76.59,73.88,74.25,3535723.49,3275261.94,3600568.54,Shanghai,Shanghai,Shanghai → India,32,81,24,0,23,8,,0,2,1,57,1,behavioral_anomaly,,
SHP0000941,COMP00085,chemicals,4733,397326.35,335226.08,3962.63,6020.9,4740.91,300100.61,477353.7,537102.51,Hong Kong,Hong Kong,Hong Kong → India,68,138,26,0,4,17,COMP00071,1,6,0,98,1,network_fraud,,
SHP0000261,COMP00035,electronics,2073,351200.51,353108.84,2048.08,2064.46,2051.2,357501.09,354323.85,352744.97,Shanghai,Shanghai,Shanghai → India,20,2699,89,1,17,3,,0,1,1,17,0,normal,,
SHP0000221,COMP00038,machinery,14122,1247484.26,1286071.99,14283.76,14159.34,14050.55,1236082.19,1240792.35,1238432.96,Antwerp,Antwerp,Antwerp → India,18,1884,92,1,17,2,,0,1,1,23,0,normal,,
SHP0000062,COMP00043,textiles,17775,627536.77,657025.48,17486.26,17836.36,17735.01,636777.68,623484.76,632371.96,Singapore,Singapore,Singapore → India,25,201,77,1,16,2,,0,1,1,15,0,normal,,
SHP0000168,COMP00073,gold,44,2411995.57,2367680.01,43.3,43.88,43.6,2445060.35,2402991.49,2439871.72,Dubai,Dubai,Dubai → India,35,2379,88,0,17,1,,0,1,1,23,0,normal,,
SHP0000708,COMP00072,chemicals,2016,203221.09,204731.8,1956.23,1946.6,2092.69,201874.22,201434.65,193783.75,Dubai,Dubai,Dubai → India,43,597,43,0,2,13,,0,2,1,44,1,behavioral_anomaly,,
SHP0000102,COMP00110,electronics,1384,618167.55,604438.18,1367.06,1394.51,1392.72,613492.45,621163.78,625959.39,Mumbai,Mumbai,Mumbai → Singapore,20,127,53,1,14,2,,0,1,1,13,0,normal,,
SHP0000886,COMP00126,chemicals,3196,636513.12,593833.07,3351.43,3064.51,3129.29,628391.25,654105.79,642618.99,Dubai,Dubai,Dubai → India,44,68,44,0,17,4,,0,2,1,59,1,overvaluation,,
SHP0000049,COMP00144,gold,44,1852019.7,1877286.85,44.36,43.59,44.77,1818829.38,1853549.33,1867507.07,Dubai,Dubai,Dubai → India,35,3047,94,0,16,2,,0,1,1,24,0,normal,,
SHP0000582,COMP00063,machinery,2515,110737.58,114721.34,2510.8,2503.05,2489.02,110662.34,111594.32,110198.72,Shanghai,Shanghai,Shanghai → India,20,426,76,0,16,3,,0,1,1,28,0,normal,,
SHP0000576,COMP00107,electronics,4938,2224011.23,2114849.1,4879.02,4983.33,4960.4,2202809.41,2204750.9,2182038.92,Rotterdam,Rotterdam,Rotterdam → India,15,997,64,0,11,1,,0,1,1,11,0,normal,,
SHP0000991,COMP00072,chemicals,1202,73751.02,60051.18,962.96,1567.26,914.16,55080.18,101840.8,91612.43,Bangkok,Netherlands,Bangkok → India,48,597,43,0,2,19,,1,3,0,95,1,behavioral_anomaly,,
SHP0000308,COMP00122,textiles,12870,150190.14,144063.87,13032.3,12971.52,13036.59,152585.9,150349.68,152066.06,Rotterdam,Rotterdam,Rotterdam → India,15,1203,73,1,13,2,,0,1,1,17,0,normal,,
SHP0000499,COMP00063,chemicals,8675,1209540.17,1250215.96,8576.27,8609.15,8796.98,1192926.55,1221025.0,1226112.72,Dubai,Dubai,Dubai → India,35,426,76,0,14,2,,0,1,1,10,0,normal,,
SHP0000863,COMP00087,electronics,1848,128265.07,130162.12,1913.32,1829.18,1811.48,132057.95,126158.79,121892.53,Shanghai,Shanghai,Shanghai → India,26,361,65,1,0,14,,0,2,1,46,1,behavioral_anomaly,,
SHP0000738,COMP00061,machinery,10100,994177.59,909522.75,8689.81,10321.59,10644.26,910561.57,935405.45,1173857.15,Mumbai,Mumbai,Mumbai → Singapore,31,306,40,0,10,6,,0,2,1,53,1,document_inconsistency,,
SHP0000547,COMP00060,chemicals,1329,59660.1,59219.35,1331.78,1331.63,1317.01,59421.53,59992.21,60713.02,Hong Kong,Hong Kong,Hong Kong → India,30,237,65,1,16,1,,0,1,1,6,0,normal,,
SHP0000530,COMP00006,chemicals,9386,647791.42,623013.52,9292.89,9464.98,9416.63,648658.95,649040.28,644319.99,Hong Kong,Hong Kong,Hong Kong → India,30,3464,62,1,16,1,,0,1,1,6,0,normal,,
SHP0000646,COMP00111,chemicals,6947,1033700.91,741296.05,6973.05,6633.9,6601.28,1007320.85,1052367.8,994551.03,Hong Kong,Hong Kong,Hong Kong → India,38,721,56,1,12,3,,0,3,1,41,1,overvaluation,,
SHP0000138,COMP00110,textiles,9421,431784.28,420508.52,9409.56,9411.67,9410.81,433900.36,431523.0,430876.98,Shanghai,Shanghai,Shanghai → India,20,127,53,1,13,1,,0,1,1,17,0,normal,,
SHP0000512,COMP00047,textiles,18043,447956.09,463945.89,18175.95,18181.01,17829.02,454646.07,444011.95,454919.11,Bangkok,Bangkok,Bangkok → India,28,552,76,1,12,2,,0,1,1,10,0,normal,,
SHP0000432,COMP00021,electronics,1193,221671.36,230532.52,1199.13,1191.54,1170.99,221667.36,222845.23,219592.59,Shanghai,Shanghai,Shanghai → India,20,172,51,1,16,1,,0,1,1,11,0,normal,,
SHP0000181,COMP00035,machinery,1572,449272.44,441964.58,1586.15,1573.22,1544.37,452686.91,450980.54,457010.83,Chennai,Chennai,Chennai → Dubai,25,2699,89,1,13,1,,0,1,1,15,0,normal,,
SHP0000956,COMP00149,machinery,5767,267635.22,462164.29,4135.1,8051.41,5964.08,204815.74,356786.71,258931.83,Chennai,Hong Kong,Chennai → Dubai,48,377,47,0,1,37,COMP00024,1,3,0,71,1,undervaluation,,
SHP0000485,COMP00098,chemicals,3982,332318.86,339719.06,3953.21,4014.33,3922.53,328045.5,332272.54,326761.67,Singapore,Singapore,Singapore → India,25,1119,64,1,11,1,,0,1,1,26,0,normal,,
SHP0000154,COMP00077,chemicals,6852,1362812.85,1414642.63,6885.82,6861.51,6885.07,1346530.62,1359954.7,1337707.63,Antwerp,Antwerp,Antwerp → India,18,1126,71,1,13,2,,0,1,1,23,0,normal,,
SHP0000757,COMP00105,textiles,658,17775.11,17598.3,572.42,622.57,693.69,16234.96,16660.26,19474.82,Antwerp,Singapore,Antwerp → India,25,142,50,0,16,6,,0,2,1,53,1,origin_fraud,,
SHP0000150,COMP00121,gold,75,3203683.57,3075312.68,74.13,75.64,74.74,3190283.75,3191715.01,3158455.48,Antwerp,Antwerp,Antwerp → India,18,187,54,1,13,2,,0,1,1,9,0,normal,,
SHP0000201,COMP00070,textiles,5446,218916.71,210693.82,5510.82,5458.63,5520.78,215392.28,219174.95,218926.24,Shanghai,Shanghai,Shanghai → India,20,1921,88,0,15,1,,0,1,1,21,0,normal,,
SHP0000391,COMP00081,chemicals,1880,248598.9,237737.77,1866.81,1886.5,1867.76,245412.85,247511.78,248177.03,Dubai,Dubai,Dubai → India,35,1795,73,1,13,2,,0,1,1,28,0,normal,,
SHP0000443,COMP00023,machinery,9240,419409.56,423091.91,9365.79,9150.83,9073.31,420630.38,422089.55,416502.87,Singapore,Singapore,Singapore → India,25,2768,92,1,12,3,,0,1,1,28,0,normal,,
SHP0000569,COMP00012,chemicals,5510,961910.26,981192.22,5488.36,5463.31,5561.29,966407.57,952347.17,943034.5,Singapore,Singapore,Singapore → India,25,450,79,1,16,2,,0,1,1,13,0,normal,,
SHP0000242,COMP00146,electronics,2950,168398.72,160267.58,2999.16,2962.16,2927.46,165924.23,168437.91,165066.76,Antwerp,Antwerp,Antwerp → India,18,2866,67,1,17,1,,0,1,1,25,0,normal,,
SHP0000277,COMP00133,gold,89,4791780.04,4771620.54,88.03,89.2,88.12,4806659.81,4778287.23,4853795.68,Bangkok,Bangkok,Bangkok → India,28,422,75,1,16,2,,0,1,1,7,0,normal,,
SHP0000739,COMP00060,gold,42,3081133.56,2561584.09,41.45,40.43,40.07,3013813.76,3002328.55,3099728.81,Chennai,Chennai,Chennai → Dubai,33,237,65,1,16,3,,0,2,1,50,1,overvaluation,,
SHP0000103,COMP00119,gold,13,660060.87,661655.52,13.18,13.09,13.17,647150.91,663355.17,666890.56,Istanbul,Istanbul,Istanbul → India,40,3571,81,0,15,3,,0,1,1,27,0,normal,,
SHP0000921,COMP00029,textiles,1011,24429.89,21372.96,802.05,1282.55,920.7,16863.34,37643.67,26570.97,Istanbul,Malaysia,Istanbul → India,74,309,71,1,0,31,,1,7,1,70,1,behavioral_anomaly,,
SHP0000871,COMP00026,chemicals,6855,1018534.34,928002.66,6847.28,6909.23,6935.4,1008874.32,998608.53,1037121.88,Antwerp,Thailand,Antwerp → India,26,125,31,0,18,3,,0,1,1,61,1,origin_fraud,,
SHP0000590,COMP00133,machinery,13885,1897179.76,1850515.02,14152.78,14019.13,14121.03,1918858.39,1890569.21,1921236.04,Dubai,Dubai,Dubai → India,35,422,75,1,13,2,,0,1,1,28,0,normal,,
SHP0000135,COMP00067,electronics,2144,613951.32,585258.04,2175.61,2125.33,2183.09,602289.73,616338.98,603691.14,Antwerp,Antwerp,Antwerp → India,18,2361,64,1,17,2,,0,1,1,19,0,normal,,
SHP0000586,COMP00010,chemicals,1985,376831.54,392000.29,2014.55,1967.98,2013.13,381076.7,373843.36,370913.99,Istanbul,Istanbul,Istanbul → India,40,214,79,1,10,3,,0,1,1,19,0,normal,,
SHP0000185,COMP00033,gold,82,4889131.65,4737621.2,82.96,82.67,83.46,4979118.19,4891230.03,4982476.5,Chennai,Chennai,Chennai → Dubai,25,2716,79,1,16,1,,0,1,1,14,0,normal,,
SHP0000462,COMP00011,gold,85,4465509.88,4255095.58,85.49,84.62,84.83,4437870.97,4436283.72,4487298.14,Rotterdam,Rotterdam,Rotterdam → India,15,2230,85,1,17,3,,0,1,1,13,0,normal,,
SHP0000887,COMP00086,machinery,8470,839891.46,798671.15,8850.19,8584.73,8178.55,858557.93,858538.83,853873.15,Dubai,Dubai,Dubai → India,43,311,70,1,1,10,,0,2,1,38,1,behavioral_anomaly,,
SHP0000411,COMP00018,chemicals,7772,290711.82,297120.76,7704.17,7722.93,7628.8,285151.63,292307.74,286460.84,Antwerp,Antwerp,Antwerp → India,18,726,53,1,13,1,,0,1,1,12,0,normal,,
SHP0000374,COMP00110,machinery,13361,3373376.81,3273554.43,13344.45,13441.42,13190.06,3320733.66,3399263.02,3352182.51,Singapore,Singapore,Singapore → India,25,127,53,1,15,2,,0,1,1,5,0,normal,,
SHP0000382,COMP00011,chemicals,1737,168278.66,167859.65,1764.65,1737.87,1751.4,166610.5,168099.36,165744.05,Dubai,Dubai,Dubai → India,35,2230,85,1,11,2,,0,1,1,14,0,normal,,
SHP0000771,COMP00118,textiles,16505,644769.81,471439.19,16641.99,16342.68,17246.21,662641.92,630933.39,666963.4,Shanghai,Shanghai,Shanghai → India,34,41,45,0,10,4,,0,2,1,39,1,overvaluation,,
SHP0000955,COMP00139,gold,84,2085281.48,3248895.45,66.28,98.66,81.32,1633820.31,2646821.41,1876681.37,Rotterdam,Rotterdam,Rotterdam → India,54,438,49,0,0,37,COMP00071,1,7,1,88,1,undervaluation,,
SHP0000430,COMP00021,textiles,4854,81216.62,81365.08,4897.15,4822.37,4863.1,81913.33,81126.68,79680.27,Dubai,Dubai,Dubai → India,35,172,51,1,13,1,,0,1,1,6,0,normal,,
SHP0000858,COMP00034,machinery,11603,2083103.54,2890717.64,12012.6,11957.97,11176.26,2127664.16,2069654.22,2040326.78,Rotterdam,Rotterdam,Rotterdam → India,22,668,57,1,17,6,,0,2,1,53,1,undervaluation,,
SHP0000435,COMP00075,gold,27,1198725.46,1192113.21,27.43,26.8,26.88,1214123.92,1209981.27,1196516.26,Hong Kong,Hong Kong,Hong Kong → India,30,2417,91,1,14,3,,0,1,1,13,0,normal,,
SHP0000930,COMP00014,gold,48,739383.42,1920505.74,35.73,55.98,46.11,468626.36,967905.26,616296.81,Chennai,Vietnam,Chennai → Dubai,47,700,47,0,4,26,,0,6,1,87,1,undervaluation,,
SHP0000189,COMP00098,gold,84,3512412.46,3348248.61,82.51,83.91,83.25,3529558.59,3547005.67,3496441.26,Antwerp,Antwerp,Antwerp → India,18,1119,64,1,14,2,,0,1,1,8,0,normal,,
SHP0000375,COMP00062,gold,75,3083611.28,3117473.27,74.22,74.83,73.74,3040090.82,3071152.09,3033010.39,Mumbai,Mumbai,Mumbai → Singapore,20,1871,60,1,17,2,,0,1,1,29,0,normal,,
SHP0000352,COMP00081,gold,21,1126714.09,1096926.34,21.37,21.16,20.82,1139478.2,1133547.5,1148642.79,Hong Kong,Hong Kong,Hong Kong → India,30,1795,73,1,14,2,,0,1,1,8,0,normal,,
SHP0000852,COMP00029,electronics,2733,382361.64,537861.93,2767.48,2674.73,2861.25,386517.31,378515.15,387906.26,Antwerp,Hong Kong,Antwerp → India,24,309,71,1,13,6,,0,2,1,56,1,origin_fraud,,
SHP0000483,COMP00150,textiles,1947,16920.37,16579.41,1960.42,1940.33,1929.72,16706.79,16919.53,16768.73,Bangkok,Bangkok,Bangkok → India,28,2376,89,1,15,1,,0,1,1,25,0,normal,,
SHP0000935,COMP00118,chemicals,6021,804024.83,392538.38,4311.64,8154.69,6049.12,582081.82,1264063.23,1063705.64,Hong Kong,Thailand,Hong Kong → India,54,41,45,0,2,36,,1,5,1,74,1,overvaluation,,
SHP0000243,COMP00095,machinery,11888,2240565.32,2258702.78,12121.33,11949.04,11860.56,2259152.78,2235601.59,2216266.43,Antwerp,Antwerp,Antwerp → India,18,537,67,1,14,3,,0,1,1,18,0,normal,,
SHP0000953,COMP00026,gold,27,2495269.14,1464398.08,22.94,35.3,31.78,1984828.06,3348990.25,2749759.81,Rotterdam,Turkey,Rotterdam → India,54,125,31,0,0,17,,1,7,0,83,1,overvaluation,,
SHP0000562,COMP00129,electronics,2299,256169.19,249218.57,2334.17,2276.94,2322.24,255900.45,255896.48,251118.52,Bangkok,Bangkok,Bangkok → India,28,604,65,1,16,2,,0,1,1,20,0,normal,,
SHP0000192,COMP00097,machinery,8312,1190701.97,1224085.15,8304.13,8311.59,8213.81,1195042.33,1183227.6,1182679.72,Hong Kong,Hong Kong,Hong Kong → India,30,380,52,1,16,2,,0,1,1,29,0,normal,,
SHP0000266,COMP00050,textiles,10283,230642.69,220636.61,10085.22,10350.22,10293.17,233182.01,229417.63,229213.48,Mumbai,Mumbai,Mumbai → Singapore,20,467,66,1,9,3,,0,1,1,6,0,normal,,
SHP0000628,COMP00051,chemicals,5466,977564.78,993674.16,5262.03,5445.19,5654.46,1016429.06,954557.74,998217.38,Shanghai,Shanghai,Shanghai → India,29,283,68,1,4,13,COMP00108,1,2,0,61,1,behavioral_anomaly,,
SHP0000371,COMP00081,electronics,647,84493.49,83582.8,658.59,642.36,653.82,83170.94,85306.75,84093.38,Hong Kong,Hong Kong,Hong Kong → India,30,1795,73,1,16,2,,0,1,1,7,0,normal,,
SHP0000334,COMP00059,chemicals,9843,1064783.12,1078701.69,9937.37,9865.1,9652.71,1051783.12,1071394.75,1055100.01,Antwerp,Antwerp,Antwerp → India,18,448,69,0,15,1,,0,1,1,23,0,normal,,
SHP0000104,COMP00093,chemicals,5389,958148.77,1005704.98,5360.61,5383.46,5436.87,972950.09,959931.78,953991.39,Rotterdam,Rotterdam,Rotterdam → India,15,2824,73,1,13,3,,0,1,1,25,0,normal,,
SHP0000595,COMP00150,machinery,1693,291501.81,285767.42,1683.69,1678.32,1726.14,286129.92,292404.92,290834.11,Shanghai,Shanghai,Shanghai → India,20,2376,89,1,17,2,,0,1,1,16,0,normal,,
SHP0000389,COMP00089,gold,11,470001.47,480718.08,11.14,10.95,11.12,467849.87,470064.32,476694.31,Hong Kong,Hong Kong,Hong Kong → India,30,155,58,1,16,2,,0,1,1,25,0,normal,,
SHP0000216,COMP00008,machinery,1514,347065.87,347810.29,1487.87,1510.1,1539.48,348238.24,347331.94,343856.95,Istanbul,Istanbul,Istanbul → India,40,2791,68,0,12,2,,0,1,1,9,0,normal,,
SHP0000691,COMP00024,textiles,1980,91147.84,95503.72,1920.17,2047.99,1921.35,93361.81,92839.57,93507.56,Bangkok,Hong Kong,Bangkok → India,38,438,48,0,13,4,,0,1,1,64,1,origin_fraud,,
SHP0000013,COMP00011,textiles,15570,304853.64,292260.9,15652.98,15643.46,15786.81,300253.73,307148.85,306596.5,Rotterdam,Rotterdam,Rotterdam → India,15,2230,85,1,15,1,,0,1,1,19,0,normal,,
SHP0000009,COMP00095,electronics,1051,477284.78,463211.54,1038.0,1041.26,1049.83,478522.69,473139.17,482544.99,Mumbai,Mumbai,Mumbai → Singapore,20,537,67,1,13,2,,0,1,1,26,0,normal,,
SHP0000706,COMP00045,gold,19,937551.71,888814.9,17.85,18.65,21.81,872862.31,921946.85,1117614.18,Rotterdam,Rotterdam,Rotterdam → India,29,140,38,0,17,6,,0,2,1,47,1,document_inconsistency,,
SHP0000961,COMP00100,electronics,4953,2067674.56,2372455.14,3763.57,6250.08,5434.95,1605902.71,3219807.6,2830859.81,Istanbul,Singapore,Istanbul → India,70,175,40,0,4,30,,1,4,1,83,1,origin_fraud,,
SHP0000978,COMP00054,gold,51,2201295.3,2518814.09,36.31,70.34,50.02,1472138.39,2766437.21,1546677.55,Hong Kong,Vietnam,Hong Kong → India,69,650,41,0,2,22,COMP00108,0,7,0,98,1,behavioral_anomaly,,
SHP0000531,COMP00148,gold,74,3342421.12,3448908.39,75.18,74.42,73.1,3287170.72,3349469.92,3283206.09,Chennai,Chennai,Chennai → Dubai,25,404,79,1,15,2,,0,1,1,26,0,normal,,
SHP0000716,COMP00004,gold,69,2930530.04,2696690.3,62.86,64.13,74.18,2541816.37,3058521.81,3452728.86,Bangkok,Bangkok,Bangkok → India,36,117,40,0,12,6,,0,1,1,59,1,document_inconsistency,,
SHP0000124,COMP00087,chemicals,3911,87095.44,87615.88,3915.29,3928.16,3972.05,85630.17,87498.69,86006.44,Dubai,Dubai,Dubai → India,35,361,65,1,16,2,,0,1,1,22,0,normal,,
SHP0000469,COMP00048,gold,67,3255991.86,3192969.64,68.24,67.62,66.44,3253338.24,3286783.39,3191506.08,Istanbul,Istanbul,Istanbul → India,40,1336,92,0,13,1,,0,1,1,13,0,normal,,
SHP0000179,COMP00084,gold,90,4647975.77,4875823.68,89.06,90.06,90.54,4674858.02,4653673.59,4699461.96,Singapore,Singapore,Singapore → India,25,373,77,1,11,2,,0,1,1,16,0,normal,,
SHP0000981,COMP00096,machinery,10787,937214.55,983809.26,6668.21,14661.45,8680.6,578920.87,1274693.92,1034540.06,Hong Kong,Hong Kong,Hong Kong → India,61,165,55,1,2,20,,0,5,0,83,1,behavioral_anomaly,,
SHP0000703,COMP00017,gold,45,3170923.93,2480904.08,44.31,45.09,45.7,3145037.47,3238830.26,3285467.92,Dubai,Malaysia,Dubai → India,49,212,63,1,14,6,,0,1,0,59,1,origin_fraud,,
SHP0000404,COMP00144,textiles,4502,132429.93,134463.88,4461.3,4510.38,4500.06,130487.68,131748.03,131326.49,Istanbul,Istanbul,Istanbul → India,40,3047,94,0,17,1,,0,1,1,6,0,normal,,
SHP0000356,COMP00146,gold,8,431229.99,436819.95,8.12,7.94,8.15,432655.27,435503.26,438328.29,Rotterdam,Rotterdam,Rotterdam → India,15,2866,67,1,11,2,,0,1,1,19,0,normal,,
SHP0000515,COMP00087,gold,86,4703790.32,4587204.03,85.97,85.27,86.41,4734996.73,4692376.5,4789290.7,Rotterdam,Rotterdam,Rotterdam → India,15,361,65,1,16,2,,0,1,1,18,0,normal,,
SHP0000034,COMP00089,electronics,1074,56156.2,57255.26,1054.62,1074.7,1093.85,55278.97,56599.25,57260.18,Dubai,Dubai,Dubai → India,35,155,58,1,9,1,,0,1,1,23,0,normal,,
SHP0000554,COMP00016,electronics,4147,720896.21,750423.16,4169.21,4111.49,4214.85,734096.3,714807.7,721829.34,Istanbul,Istanbul,Istanbul → India,40,3008,87,1,12,1,,0,1,1,29,0,normal,,
SHP0000490,COMP00038,textiles,8766,56638.75,58017.07,8844.31,8702.19,8883.84,55856.65,56413.53,56070.04,Chennai,Chennai,Chennai → Dubai,25,1884,92,1,12,2,,0,1,1,12,0,normal,,
SHP0000434,COMP00081,chemicals,362,39073.43,39167.97,364.42,360.31,367.95,38972.89,38783.57,39452.13,Bangkok,Bangkok,Bangkok → India,28,1795,73,1,15,2,,0,1,1,17,0,normal,,
SHP0000819,COMP00017,textiles,8223,61085.7,64298.43,7568.04,8138.19,9036.99,52119.33,60700.22,67959.38,Istanbul,Belgium,Istanbul → India,52,212,63,1,12,3,,0,2,0,55,1,origin_fraud,,
SHP0000539,COMP00091,textiles,5311,188363.65,194075.06,5324.15,5336.59,5345.39,187275.13,189527.2,186816.82,Antwerp,Antwerp,Antwerp → India,18,146,51,1,14,3,,0,1,1,11,0,normal,,
SHP0000056,COMP00025,machinery,5148,498081.3,516547.66,5136.74,5149.53,5119.01,499933.18,494729.45,495911.29,Bangkok,Bangkok,Bangkok → India,28,404,54,0,17,2,,0,1,1,7,0,normal,,
SHP0000132,COMP00010,chemicals,3190,322099.4,313030.47,3141.54,3162.46,3159.8,316251.67,322532.11,319314.25,Istanbul,Istanbul,Istanbul → India,40,214,79,1,16,1,,0,1,1,7,0,normal,,
